Date,Week,Month,Quarter,Year,Product_ID,SKU,Product_Name,Category_ID,Brand_ID,Region_ID,Warehouse_ID,Channel_ID,Customer_ID,Actual_Demand_Qty,Forecast_Qty,Sales_Qty,Sales_Value,Opening_Inventory,Closing_Inventory,Safety_Stock,Reorder_Point,Lead_Time_Days,Promotion_ID,Holiday_ID,Unit_Price,Discount_%,Stockout_Flag,Lost_Sales_Qty,Returns_Qty
2025-12-29,1,12,4,2025,27,SKU027,Body Lotion,Personal Care,PCR,7,1,4,19,162,179,162,1180.98,224,62,50,120,8,1,4,7.29,0,0,0,2
2025-08-22,34,8,3,2025,30,SKU030,Dishwashing Liquid,Personal Care,PCR,8,1,2,5,116,113,116,1193.64,257,141,50,120,4,1,0,10.29,0,0,0,3
2025-08-31,35,8,3,2025,39,SKU039,Rice,Home Care,HCR,3,5,2,8,96,95,96,1539.65,209,113,50,120,5,2,0,17.82,10,0,0,4
2025-05-20,21,5,2,2025,33,SKU033,Fabric Softener,Home Care,HCR,4,2,4,9,90,99,90,1383.88,348,258,50,120,9,3,0,18.09,15,0,0,0
2025-04-19,16,4,2,2025,10,SKU010,Cheese Crackers,Snacks,SNK,1,1,1,19,222,230,222,2426.46,345,123,50,120,5,1,0,10.93,0,0,0,3
2025-08-07,32,8,3,2025,18,SKU018,Yogurt Cup,Dairy,DAR,4,5,4,19,192,218,192,1985.28,247,55,50,120,11,1,0,10.34,0,0,0,2
2025-09-22,39,9,3,2025,30,SKU030,Dishwashing Liquid,Personal Care,PCR,4,3,4,19,86,97,86,1543.63,238,152,50,120,5,6,0,19.51,8,0,0,2
2025-11-13,46,11,4,2025,38,SKU038,Cooking Oil,Home Care,HCR,6,4,2,10,193,220,193,1810.34,348,155,50,120,14,1,0,9.38,0,0,0,3
2025-09-18,38,9,3,2025,8,SKU008,Sparkling Water 500ml,Snacks,SNK,8,3,1,1,144,119,144,306.03,306,162,50,120,3,6,0,2.31,8,0,0,3
2025-11-22,47,11,4,2025,16,SKU016,Corn Chips,Dairy,DAR,5,5,2,13,102,116,102,1339.26,224,122,50,120,7,1,0,13.13,0,0,0,2
2025-01-18,3,1,1,2025,18,SKU018,Yogurt Cup,Dairy,DAR,2,2,3,9,131,136,131,1048,314,183,50,120,5,1,0,8,0,0,0,2
2025-03-06,10,3,1,2025,23,SKU023,Shampoo,Dairy,DAR,5,2,4,2,174,174,174,2442.96,207,33,50,120,14,1,0,14.04,0,0,0,3
2025-06-11,24,6,2,2025,38,SKU038,Cooking Oil,Home Care,HCR,7,2,2,6,90,100,90,822.1,321,231,50,120,11,5,0,10.38,12,0,0,1
2025-06-18,25,6,2,2025,29,SKU029,Laundry Detergent,Personal Care,PCR,2,1,4,6,226,219,226,652.87,317,91,50,120,11,6,0,3.14,8,0,0,2
2025-03-24,13,3,1,2025,35,SKU035,Cereal,Home Care,HCR,2,4,4,19,214,187,163,772.62,163,0,50,120,4,1,0,4.74,0,1,51,0
2025-07-16,29,7,3,2025,14,SKU014,Popcorn,Snacks,SNK,8,5,3,2,139,121,139,2629.88,171,32,50,120,10,1,0,18.92,0,0,0,2
2025-02-28,9,2,1,2025,18,SKU018,Yogurt Cup,Dairy,DAR,2,1,4,20,235,215,235,3579.05,266,31,50,120,7,1,0,15.23,0,0,0,4
2025-08-08,32,8,3,2025,2,SKU002,Orange Juice 1L,Beverages,BVG,4,5,4,16,237,214,222,2557.44,222,0,50,120,6,1,0,11.52,0,1,15,0
2025-01-30,5,1,1,2025,35,SKU035,Cereal,Home Care,HCR,2,1,4,15,163,162,163,1483.95,239,76,50,120,7,4,0,11.38,20,0,0,3
2025-03-01,9,3,1,2025,33,SKU033,Fabric Softener,Home Care,HCR,6,2,4,2,129,121,129,536.64,159,30,50,120,12,1,0,4.16,0,0,0,2
2025-05-26,22,5,2,2025,23,SKU023,Shampoo,Dairy,DAR,4,5,3,4,87,80,87,518.52,273,186,50,120,10,1,0,5.96,0,0,0,3
2025-04-24,17,4,2,2025,3,SKU003,Mineral Water 1.5L,Beverages,BVG,6,3,3,20,158,134,158,861.1,196,38,50,120,11,1,0,5.45,0,0,0,0
2025-01-30,5,1,1,2025,4,SKU004,Energy Drink 250ml,Beverages,BVG,8,1,3,9,93,108,93,715.17,192,99,50,120,2,1,0,7.69,0,0,0,4
2025-05-01,18,5,2,2025,21,SKU021,Cream 250ml,Dairy,DAR,2,2,4,1,205,217,205,3636.7,335,130,50,120,8,1,0,17.74,0,0,0,4
2025-09-18,38,9,3,2025,12,SKU012,Chocolate Cookies,Snacks,SNK,7,5,2,7,160,173,160,2057.6,160,0,50,120,9,1,0,12.86,0,0,0,4
2025-03-25,13,3,1,2025,26,SKU026,Face Wash,Personal Care,PCR,3,1,1,7,129,152,129,1471.89,281,152,50,120,4,1,0,11.41,0,0,0,1
2025-05-25,21,5,2,2025,11,SKU011,Salted Peanuts,Snacks,SNK,1,2,4,4,228,181,228,493.57,297,69,50,120,12,5,0,2.46,12,0,0,2
2025-08-30,35,8,3,2025,18,SKU018,Yogurt Cup,Dairy,DAR,7,5,1,2,164,172,164,1549.47,297,133,50,120,12,4,0,11.81,20,0,0,4
2025-08-03,31,8,3,2025,27,SKU027,Body Lotion,Personal Care,PCR,8,3,1,7,181,208,181,2441.69,324,143,50,120,6,1,0,13.49,0,0,0,1
2025-09-27,39,9,3,2025,3,SKU003,Mineral Water 1.5L,Beverages,BVG,4,2,4,18,104,85,104,1514.24,138,34,50,120,10,1,0,14.56,0,0,0,1
2025-06-03,23,6,2,2025,40,SKU040,Tea Pack,Home Care,HCR,7,5,3,3,129,157,129,1840.16,315,186,50,120,9,5,0,16.21,12,0,0,4
2025-10-31,44,10,4,2025,17,SKU017,Milk 1L,Dairy,DAR,1,2,3,8,256,222,242,4346.32,242,0,50,120,9,1,0,17.96,0,1,14,4
2025-01-06,2,1,1,2025,27,SKU027,Body Lotion,Personal Care,PCR,2,2,4,2,157,161,157,919.86,346,189,50,120,7,2,0,6.51,10,0,0,2
2025-10-01,40,10,4,2025,12,SKU012,Chocolate Cookies,Snacks,SNK,8,5,4,3,160,143,160,2705.6,276,116,50,120,11,1,0,16.91,0,0,0,4
2025-08-03,31,8,3,2025,29,SKU029,Laundry Detergent,Personal Care,PCR,7,3,2,2,240,211,165,1681.6,165,0,50,120,9,3,0,11.99,15,1,75,4
2025-08-14,33,8,3,2025,38,SKU038,Cooking Oil,Home Care,HCR,2,3,3,17,180,167,180,2841.7,344,164,50,120,8,5,0,17.94,12,0,0,0
2025-12-05,49,12,4,2025,13,SKU013,Nachos,Snacks,SNK,6,1,2,17,189,199,189,1126.44,288,99,50,120,6,1,0,5.96,0,0,0,3
2025-01-05,1,1,1,2025,22,SKU022,Flavored Milk,Dairy,DAR,7,5,3,8,172,147,150,2332.5,150,0,50,120,5,1,0,15.55,0,1,22,1
2025-09-07,36,9,3,2025,23,SKU023,Shampoo,Dairy,DAR,3,4,2,12,174,154,174,1137.96,213,39,50,120,5,1,0,6.54,0,0,0,0
2025-09-19,38,9,3,2025,6,SKU006,Lemon Soda 330ml,Beverages,BVG,5,4,4,15,197,162,197,964.2,261,64,50,120,2,6,0,5.32,8,0,0,4
2025-05-03,18,5,2,2025,40,SKU040,Tea Pack,Home Care,HCR,3,3,3,9,160,131,154,2544.08,154,0,50,120,12,1,0,16.52,0,1,6,1
2025-12-16,51,12,4,2025,12,SKU012,Chocolate Cookies,Snacks,SNK,3,3,2,16,174,144,174,368.88,302,128,50,120,13,1,0,2.12,0,0,0,0
2025-03-28,13,3,1,2025,36,SKU036,Biscuits,Home Care,HCR,3,3,3,13,128,145,128,1938.43,158,30,50,120,10,4,0,18.93,20,0,0,0
2025-02-07,6,2,1,2025,26,SKU026,Face Wash,Personal Care,PCR,8,4,4,14,102,115,102,1144.44,164,62,50,120,9,1,0,11.22,0,0,0,1
2025-10-29,44,10,4,2025,14,SKU014,Popcorn,Snacks,SNK,7,3,1,2,176,175,123,447.72,123,0,50,120,11,1,0,3.64,0,1,53,4
2025-11-30,48,11,4,2025,20,SKU020,Cheese Slices,Dairy,DAR,1,2,1,5,133,146,133,271.72,160,27,50,120,11,2,0,2.27,10,0,0,0
2025-05-04,18,5,2,2025,35,SKU035,Cereal,Home Care,HCR,1,5,3,4,164,179,164,2032.29,326,162,50,120,8,4,0,15.49,20,0,0,0
2025-03-26,13,3,1,2025,32,SKU032,Toilet Cleaner,Home Care,HCR,6,5,3,18,147,159,147,2417.12,212,65,50,120,9,2,0,18.27,10,0,0,0
2025-10-08,41,10,4,2025,25,SKU025,Toothpaste,Personal Care,PCR,5,4,1,12,244,212,244,3423.32,308,64,50,120,5,6,0,15.25,8,0,0,3
2025-11-18,47,11,4,2025,33,SKU033,Fabric Softener,Home Care,HCR,7,5,3,15,169,195,169,586.09,243,74,50,120,6,3,0,4.08,15,0,0,4
2025-10-20,43,10,4,2025,39,SKU039,Rice,Home Care,HCR,4,2,2,1,100,86,100,1553,260,160,50,120,4,1,0,15.53,0,0,0,1
2025-04-10,15,4,2,2025,33,SKU033,Fabric Softener,Home Care,HCR,1,3,4,16,174,184,150,2685.15,150,0,50,120,2,2,0,19.89,10,1,24,3
2025-09-11,37,9,3,2025,30,SKU030,Dishwashing Liquid,Personal Care,PCR,4,2,2,8,200,176,131,1810.42,131,0,50,120,9,1,0,13.82,0,1,69,0
2025-08-05,32,8,3,2025,3,SKU003,Mineral Water 1.5L,Beverages,BVG,7,5,2,5,285,273,201,3523.93,201,0,50,120,14,2,0,19.48,10,1,84,0
2025-07-13,28,7,3,2025,34,SKU034,Floor Cleaner,Home Care,HCR,7,2,4,5,191,155,136,2218.16,136,0,50,120,13,1,0,16.31,0,1,55,0
2025-08-09,32,8,3,2025,27,SKU027,Body Lotion,Personal Care,PCR,1,5,1,5,243,208,124,564.15,124,0,50,120,9,5,0,5.17,12,1,119,3
2025-05-08,19,5,2,2025,10,SKU010,Cheese Crackers,Snacks,SNK,3,2,2,14,125,127,125,334.12,158,33,50,120,9,2,0,2.97,10,0,0,1
2025-01-07,2,1,1,2025,26,SKU026,Face Wash,Personal Care,PCR,4,4,3,15,118,103,118,1322.92,327,209,50,120,6,5,0,12.74,12,0,0,0
2025-07-26,30,7,3,2025,22,SKU022,Flavored Milk,Dairy,DAR,6,2,1,6,216,236,216,2217.89,245,29,50,120,3,3,0,12.08,15,0,0,1
2025-02-20,8,2,1,2025,27,SKU027,Body Lotion,Personal Care,PCR,6,4,3,8,91,95,91,1352.26,315,224,50,120,4,1,0,14.86,0,0,0,3
2025-04-27,17,4,2,2025,2,SKU002,Orange Juice 1L,Beverages,BVG,6,5,3,11,127,148,127,1953.26,251,124,50,120,8,1,0,15.38,0,0,0,4
2025-09-29,40,9,3,2025,22,SKU022,Flavored Milk,Dairy,DAR,7,5,1,14,179,171,143,2398.11,143,0,50,120,13,1,0,16.77,0,1,36,1
2025-07-10,28,7,3,2025,23,SKU023,Shampoo,Dairy,DAR,6,5,3,1,175,156,173,1352.86,173,0,50,120,10,1,0,7.82,0,1,2,2
2025-06-04,23,6,2,2025,34,SKU034,Floor Cleaner,Home Care,HCR,4,4,3,16,267,232,129,1393.2,129,0,50,120,12,2,0,12,10,1,138,2
2025-12-02,49,12,4,2025,30,SKU030,Dishwashing Liquid,Personal Care,PCR,4,1,1,11,125,134,125,293.75,285,160,50,120,2,1,0,2.35,0,0,0,1
2025-10-10,41,10,4,2025,3,SKU003,Mineral Water 1.5L,Beverages,BVG,7,3,2,3,144,143,144,2458.37,240,96,50,120,10,5,0,19.4,12,0,0,4
2025-08-05,32,8,3,2025,15,SKU015,Pretzels,Snacks,SNK,5,2,3,9,171,175,140,675.36,140,0,50,120,9,2,0,5.36,10,1,31,1
2025-03-22,12,3,1,2025,12,SKU012,Chocolate Cookies,Snacks,SNK,7,5,4,20,193,197,193,1779.46,244,51,50,120,6,1,0,9.22,0,0,0,1
2025-01-19,3,1,1,2025,8,SKU008,Sparkling Water 500ml,Snacks,SNK,3,3,1,18,201,233,201,1998.95,282,81,50,120,12,2,0,11.05,10,0,0,3
2025-06-06,23,6,2,2025,38,SKU038,Cooking Oil,Home Care,HCR,4,4,1,4,160,178,152,1798.16,152,0,50,120,11,1,0,11.83,0,1,8,3
2025-05-06,19,5,2,2025,8,SKU008,Sparkling Water 500ml,Snacks,SNK,2,1,2,8,153,147,129,299.28,129,0,50,120,14,1,0,2.32,0,1,24,4
2025-02-14,7,2,1,2025,40,SKU040,Tea Pack,Home Care,HCR,8,1,1,17,169,208,169,2240.94,324,155,50,120,13,1,0,13.26,0,0,0,0
2025-12-30,1,12,4,2025,38,SKU038,Cooking Oil,Home Care,HCR,1,1,2,17,193,191,193,2130.72,202,9,50,120,10,6,4,12,8,0,0,0
2025-09-15,38,9,3,2025,7,SKU007,Mango Juice 1L,Beverages,BVG,5,1,2,6,190,185,190,932.9,213,23,50,120,13,1,0,4.91,0,0,0,4
2025-04-08,15,4,2,2025,6,SKU006,Lemon Soda 330ml,Beverages,BVG,2,1,2,2,110,94,110,498.3,133,23,50,120,12,1,0,4.53,0,0,0,0
2025-11-02,44,11,4,2025,12,SKU012,Chocolate Cookies,Snacks,SNK,1,3,2,6,69,73,69,1164.72,132,63,50,120,11,1,0,16.88,0,0,0,0
2025-01-21,4,1,1,2025,36,SKU036,Biscuits,Home Care,HCR,5,4,2,1,111,137,111,554.44,315,204,50,120,14,2,0,5.55,10,0,0,4
2025-12-17,51,12,4,2025,32,SKU032,Toilet Cleaner,Home Care,HCR,5,5,3,8,182,192,182,3319.68,329,147,50,120,2,1,0,18.24,0,0,0,3
2025-10-25,43,10,4,2025,6,SKU006,Lemon Soda 330ml,Beverages,BVG,3,2,1,2,189,167,189,1924.02,237,48,50,120,4,1,0,10.18,0,0,0,1
2025-10-16,42,10,4,2025,8,SKU008,Sparkling Water 500ml,Snacks,SNK,1,2,2,6,156,158,156,609.96,192,36,50,120,8,1,0,3.91,0,0,0,4
2025-11-03,45,11,4,2025,27,SKU027,Body Lotion,Personal Care,PCR,1,1,4,19,134,157,134,526.62,269,135,50,120,9,1,0,3.93,0,0,0,4
2025-04-07,15,4,2,2025,13,SKU013,Nachos,Snacks,SNK,8,3,1,7,94,99,94,1019.11,247,153,50,120,9,5,0,12.32,12,0,0,0
2025-04-14,16,4,2,2025,8,SKU008,Sparkling Water 500ml,Snacks,SNK,5,1,3,11,125,130,125,926.25,167,42,50,120,10,1,0,7.41,0,0,0,0
2025-08-30,35,8,3,2025,28,SKU028,Hand Wash,Personal Care,PCR,4,4,1,10,181,226,181,734.68,289,108,50,120,4,2,0,4.51,10,0,0,1
2025-11-18,47,11,4,2025,5,SKU005,Iced Tea 500ml,Beverages,BVG,1,4,3,13,261,221,135,1533.33,135,0,50,120,11,2,0,12.62,10,1,126,3
2025-06-24,26,6,2,2025,9,SKU009,Potato Chips,Snacks,SNK,3,2,2,10,138,142,138,934.26,330,192,50,120,13,1,0,6.77,0,0,0,2
2025-07-05,27,7,3,2025,34,SKU034,Floor Cleaner,Home Care,HCR,4,1,4,15,206,181,153,668.61,153,0,50,120,9,1,0,4.37,0,1,53,2
2025-08-26,35,8,3,2025,27,SKU027,Body Lotion,Personal Care,PCR,7,5,3,2,172,194,172,2869.99,333,161,50,120,2,2,0,18.54,10,0,0,0
2025-08-08,32,8,3,2025,2,SKU002,Orange Juice 1L,Beverages,BVG,4,5,4,4,138,141,138,1445.69,284,146,50,120,14,2,0,11.64,10,0,0,1
2025-09-15,38,9,3,2025,40,SKU040,Tea Pack,Home Care,HCR,4,3,3,20,158,160,158,1488.83,297,139,50,120,5,2,0,10.47,10,0,0,0
2025-05-19,21,5,2,2025,23,SKU023,Shampoo,Dairy,DAR,6,4,3,8,135,150,135,523.8,261,126,50,120,12,4,0,4.85,20,0,0,0
2025-12-16,51,12,4,2025,18,SKU018,Yogurt Cup,Dairy,DAR,1,5,2,13,178,158,178,2202.75,304,126,50,120,2,2,0,13.75,10,0,0,2
2025-08-21,34,8,3,2025,15,SKU015,Pretzels,Snacks,SNK,4,5,4,10,106,92,106,1646.6,300,194,50,120,2,2,0,17.26,10,0,0,1
2025-09-06,36,9,3,2025,14,SKU014,Popcorn,Snacks,SNK,3,5,3,15,226,195,156,867.36,156,0,50,120,11,1,0,5.56,0,1,70,1
2025-03-02,9,3,1,2025,1,SKU001,Cola 500ml,Beverages,BVG,2,4,2,1,113,127,113,1233.06,160,47,50,120,14,4,0,13.64,20,0,0,1
2025-02-19,8,2,1,2025,16,SKU016,Corn Chips,Dairy,DAR,8,2,3,3,78,88,78,1542.06,350,272,50,120,14,1,0,19.77,0,0,0,0
2025-12-18,51,12,4,2025,36,SKU036,Biscuits,Home Care,HCR,4,1,4,13,168,193,132,873.84,132,0,50,120,13,1,0,6.62,0,1,36,4
2025-01-07,2,1,1,2025,30,SKU030,Dishwashing Liquid,Personal Care,PCR,1,5,1,8,135,113,135,2601.45,321,186,50,120,12,1,0,19.27,0,0,0,2
2025-09-05,36,9,3,2025,5,SKU005,Iced Tea 500ml,Beverages,BVG,4,5,4,10,91,107,91,234.37,185,94,50,120,13,3,0,3.03,15,0,0,2
2025-06-21,25,6,2,2025,18,SKU018,Yogurt Cup,Dairy,DAR,1,4,3,19,159,138,159,569.54,258,99,50,120,4,2,0,3.98,10,0,0,2
2025-01-29,5,1,1,2025,6,SKU006,Lemon Soda 330ml,Beverages,BVG,8,4,3,7,183,161,183,2366.19,290,107,50,120,10,1,0,12.93,0,0,0,4
2025-08-24,34,8,3,2025,5,SKU005,Iced Tea 500ml,Beverages,BVG,6,3,1,18,175,155,175,2616.25,254,79,50,120,3,1,0,14.95,0,0,0,4
2025-04-22,17,4,2,2025,12,SKU012,Chocolate Cookies,Snacks,SNK,4,2,2,13,126,150,126,1969.48,176,50,50,120,6,6,0,16.99,8,0,0,1
2025-09-14,37,9,3,2025,33,SKU033,Fabric Softener,Home Care,HCR,5,1,2,9,171,214,171,1222.38,316,145,50,120,9,6,0,7.77,8,0,0,2
2025-07-11,28,7,3,2025,31,SKU031,Surface Cleaner,Personal Care,PCR,1,4,2,5,243,230,243,3223.15,336,93,50,120,2,4,0,16.58,20,0,0,0
2025-08-21,34,8,3,2025,13,SKU013,Nachos,Snacks,SNK,1,1,3,1,176,172,176,1562.88,339,163,50,120,9,1,0,8.88,0,0,0,1
2025-03-01,9,3,1,2025,32,SKU032,Toilet Cleaner,Home Care,HCR,3,1,4,19,178,203,127,980.44,127,0,50,120,13,1,0,7.72,0,1,51,2
2025-01-31,5,1,1,2025,32,SKU032,Toilet Cleaner,Home Care,HCR,2,2,4,6,156,183,156,2728.44,298,142,50,120,2,1,0,17.49,0,0,0,2
2025-06-04,23,6,2,2025,12,SKU012,Chocolate Cookies,Snacks,SNK,7,3,2,19,196,197,196,501.76,296,100,50,120,2,1,0,2.56,0,0,0,0
2025-08-04,32,8,3,2025,33,SKU033,Fabric Softener,Home Care,HCR,2,1,1,14,201,218,162,3131.46,162,0,50,120,7,1,0,19.33,0,1,39,4
2025-10-01,40,10,4,2025,26,SKU026,Face Wash,Personal Care,PCR,8,2,3,14,129,138,129,1901.72,323,194,50,120,6,2,0,16.38,10,0,0,2
2025-07-11,28,7,3,2025,13,SKU013,Nachos,Snacks,SNK,6,2,1,16,108,119,108,1037.34,314,206,50,120,14,3,0,11.3,15,0,0,4
2025-07-26,30,7,3,2025,26,SKU026,Face Wash,Personal Care,PCR,3,2,4,2,159,146,159,2199.45,255,96,50,120,4,2,0,15.37,10,0,0,0
2025-08-23,34,8,3,2025,28,SKU028,Hand Wash,Personal Care,PCR,1,1,4,8,204,224,204,738.48,252,48,50,120,4,1,0,3.62,0,0,0,1
2025-09-28,39,9,3,2025,10,SKU010,Cheese Crackers,Snacks,SNK,8,1,4,9,215,211,199,3436.73,199,0,50,120,8,1,0,17.27,0,1,16,2
2025-05-30,22,5,2,2025,4,SKU004,Energy Drink 250ml,Beverages,BVG,4,5,3,11,293,323,201,703.7,201,0,50,120,2,2,0,3.89,10,1,92,0
2025-10-02,40,10,4,2025,22,SKU022,Flavored Milk,Dairy,DAR,5,4,4,6,116,103,116,310.32,179,63,50,120,6,5,0,3.04,12,0,0,1
2025-07-14,29,7,3,2025,25,SKU025,Toothpaste,Personal Care,PCR,4,4,4,12,93,97,93,785.85,174,81,50,120,11,1,0,8.45,0,0,0,3
2025-01-14,3,1,1,2025,21,SKU021,Cream 250ml,Dairy,DAR,6,1,3,8,193,207,193,2518.65,331,138,50,120,11,1,0,13.05,0,0,0,1
2025-08-19,34,8,3,2025,6,SKU006,Lemon Soda 330ml,Beverages,BVG,3,5,3,10,213,214,213,660.3,302,89,50,120,14,1,0,3.1,0,0,0,1
2025-03-21,12,3,1,2025,25,SKU025,Toothpaste,Personal Care,PCR,6,4,1,6,99,121,99,322.74,167,68,50,120,13,1,0,3.26,0,0,0,1
2025-07-10,28,7,3,2025,16,SKU016,Corn Chips,Dairy,DAR,6,5,4,15,139,155,139,2696.6,323,184,50,120,4,1,0,19.4,0,0,0,3
2025-03-21,12,3,1,2025,11,SKU011,Salted Peanuts,Snacks,SNK,5,5,1,8,95,103,95,458.13,166,71,50,120,8,5,0,5.48,12,0,0,0
2025-02-21,8,2,1,2025,36,SKU036,Biscuits,Home Care,HCR,1,3,2,16,224,222,176,2486.53,176,0,50,120,6,4,0,17.66,20,1,48,1
2025-09-18,38,9,3,2025,20,SKU020,Cheese Slices,Dairy,DAR,6,1,1,11,192,166,130,1820.31,130,0,50,120,6,6,0,15.22,8,1,62,3
2025-02-15,7,2,1,2025,19,SKU019,Butter 200g,Dairy,DAR,5,3,3,3,185,208,185,2221.85,299,114,50,120,12,1,0,12.01,0,0,0,2
2025-04-15,16,4,2,2025,32,SKU032,Toilet Cleaner,Home Care,HCR,8,4,2,10,257,233,257,2275.99,269,12,50,120,7,2,0,9.84,10,0,0,4
2025-03-19,12,3,1,2025,28,SKU028,Hand Wash,Personal Care,PCR,3,3,1,12,289,236,289,2731.4,323,34,50,120,14,5,0,10.74,12,0,0,1
2025-04-22,17,4,2,2025,29,SKU029,Laundry Detergent,Personal Care,PCR,1,1,4,1,166,156,166,484.72,264,98,50,120,10,1,0,2.92,0,0,0,2
2025-12-24,52,12,4,2025,33,SKU033,Fabric Softener,Home Care,HCR,7,2,2,17,221,189,221,1244.23,294,73,50,120,5,1,4,5.63,0,0,0,4
2025-01-06,2,1,1,2025,10,SKU010,Cheese Crackers,Snacks,SNK,1,1,4,10,104,124,104,543.92,184,80,50,120,6,1,0,5.23,0,0,0,2
2025-12-03,49,12,4,2025,24,SKU024,Soap,Personal Care,PCR,6,2,3,14,145,134,145,1019.18,214,69,50,120,2,6,0,7.64,8,0,0,1
2025-07-10,28,7,3,2025,18,SKU018,Yogurt Cup,Dairy,DAR,3,3,3,6,182,214,182,544.18,183,1,50,120,12,1,0,2.99,0,0,0,2
2025-01-24,4,1,1,2025,4,SKU004,Energy Drink 250ml,Beverages,BVG,3,1,3,8,136,112,136,2201.84,290,154,50,120,14,1,0,16.19,0,0,0,2
2025-08-28,35,8,3,2025,35,SKU035,Cereal,Home Care,HCR,4,3,3,12,158,148,158,2475.86,285,127,50,120,4,1,0,15.67,0,0,0,4
2025-08-23,34,8,3,2025,26,SKU026,Face Wash,Personal Care,PCR,6,5,3,16,107,94,107,1036.83,229,122,50,120,10,1,0,9.69,0,0,0,3
2025-09-29,40,9,3,2025,1,SKU001,Cola 500ml,Beverages,BVG,3,3,2,10,251,229,196,1775.76,196,0,50,120,4,1,0,9.06,0,1,55,1
2025-02-12,7,2,1,2025,23,SKU023,Shampoo,Dairy,DAR,1,2,4,12,107,88,107,1616.77,214,107,50,120,6,1,0,15.11,0,0,0,1
2025-07-26,30,7,3,2025,25,SKU025,Toothpaste,Personal Care,PCR,8,4,2,3,245,211,245,1472.45,284,39,50,120,10,1,0,6.01,0,0,0,3
2025-11-12,46,11,4,2025,17,SKU017,Milk 1L,Dairy,DAR,6,1,1,6,214,235,214,3220.96,290,76,50,120,9,6,0,16.36,8,0,0,3
2025-07-27,30,7,3,2025,21,SKU021,Cream 250ml,Dairy,DAR,5,4,1,19,129,144,129,1170.03,345,216,50,120,4,1,0,9.07,0,0,0,1
2025-04-28,18,4,2,2025,9,SKU009,Potato Chips,Snacks,SNK,4,1,3,8,110,108,110,835.38,311,201,50,120,8,5,0,8.63,12,0,0,4
2025-11-06,45,11,4,2025,30,SKU030,Dishwashing Liquid,Personal Care,PCR,7,3,1,4,105,105,105,1295.45,262,157,50,120,3,5,0,14.02,12,0,0,4
2025-06-08,23,6,2,2025,10,SKU010,Cheese Crackers,Snacks,SNK,1,5,3,9,172,193,172,1604.76,204,32,50,120,11,1,0,9.33,0,0,0,4
2025-12-09,50,12,4,2025,26,SKU026,Face Wash,Personal Care,PCR,7,3,4,14,100,114,100,1908,227,127,50,120,7,1,0,19.08,0,0,0,4
2025-08-08,32,8,3,2025,22,SKU022,Flavored Milk,Dairy,DAR,4,3,4,3,157,145,157,1847.89,307,150,50,120,8,1,0,11.77,0,0,0,2
2025-01-17,3,1,1,2025,3,SKU003,Mineral Water 1.5L,Beverages,BVG,5,5,4,7,214,224,214,3822.04,276,62,50,120,5,1,0,17.86,0,0,0,3
2025-12-11,50,12,4,2025,18,SKU018,Yogurt Cup,Dairy,DAR,4,3,4,11,180,189,180,1368,250,70,50,120,4,1,0,7.6,0,0,0,0
2025-05-31,22,5,2,2025,38,SKU038,Cooking Oil,Home Care,HCR,5,2,1,2,161,184,161,2081.28,267,106,50,120,9,5,0,14.69,12,0,0,3
2025-08-10,32,8,3,2025,4,SKU004,Energy Drink 250ml,Beverages,BVG,4,5,4,11,239,260,239,1167.99,331,92,50,120,2,2,0,5.43,10,0,0,3
2025-06-13,24,6,2,2025,20,SKU020,Cheese Slices,Dairy,DAR,7,2,4,20,191,187,191,2181.22,253,62,50,120,2,1,0,11.42,0,0,0,0
2025-01-27,5,1,1,2025,19,SKU019,Butter 200g,Dairy,DAR,3,2,1,5,145,149,145,2208.35,231,86,50,120,13,1,0,15.23,0,0,0,2
2025-12-23,52,12,4,2025,39,SKU039,Rice,Home Care,HCR,5,1,3,19,171,162,171,1520.19,330,159,50,120,7,1,4,8.89,0,0,0,2
2025-06-10,24,6,2,2025,34,SKU034,Floor Cleaner,Home Care,HCR,2,1,2,18,234,224,122,1941.02,122,0,50,120,6,1,0,15.91,0,1,112,1
2025-01-19,3,1,1,2025,26,SKU026,Face Wash,Personal Care,PCR,1,3,2,9,184,176,184,3092.75,337,153,50,120,7,6,0,18.27,8,0,0,0
2025-06-17,25,6,2,2025,37,SKU037,Fruit Jam,Home Care,HCR,2,2,1,6,125,145,125,487.69,158,33,50,120,6,3,0,4.59,15,0,0,4
2025-08-16,33,8,3,2025,4,SKU004,Energy Drink 250ml,Beverages,BVG,3,2,3,13,249,293,123,1210.32,123,0,50,120,6,4,0,12.3,20,1,126,1
2025-07-31,31,7,3,2025,16,SKU016,Corn Chips,Dairy,DAR,8,1,2,8,117,107,117,1585.35,256,139,50,120,3,1,0,13.55,0,0,0,0
2025-07-24,30,7,3,2025,7,SKU007,Mango Juice 1L,Beverages,BVG,6,4,4,13,276,272,154,1596.98,154,0,50,120,12,1,0,10.37,0,1,122,4
2025-12-24,52,12,4,2025,21,SKU021,Cream 250ml,Dairy,DAR,8,2,4,7,134,149,134,1205.06,342,208,50,120,3,3,4,10.58,15,0,0,4
2025-11-15,46,11,4,2025,32,SKU032,Toilet Cleaner,Home Care,HCR,5,3,4,19,187,224,187,622.71,208,21,50,120,3,1,0,3.33,0,0,0,1
2025-01-20,4,1,1,2025,24,SKU024,Soap,Personal Care,PCR,2,5,1,2,216,245,216,664.85,339,123,50,120,8,2,0,3.42,10,0,0,3
